ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0009605	response to external stimulus	15/171	107/2937	0.00108883069468213	0.00949237015876725	0.00769969344147684	ostta01g01560/ostta01g03040/ostta03g00350/ostta04g02740/ostta04g03550/ostta05g02740/ostta05g04130/ostta06g00700/ostta09g03765/ostta10g01470/ostta10g03420/ostta11g02780/ostta14g02420/ostta15g02900/ostta18g01890	15
GO:0016108	tetraterpenoid metabolic process	6/171	22/2937	0.00121779796806594	0.010055161209513	0.00815619887582788	ostta08g01180/ostta11g00050/ostta12g01280/ostta16g00590/ostta16g00670/ostta16g01910	6
GO:0016116	carotenoid metabolic process	6/171	22/2937	0.00121779796806594	0.010055161209513	0.00815619887582788	ostta08g01180/ostta11g00050/ostta12g01280/ostta16g00590/ostta16g00670/ostta16g01910	6
GO:0016052	carbohydrate catabolic process	9/171	47/2937	0.00124210814941043	0.010055161209513	0.00815619887582788	ostta01g03040/ostta01g05290/ostta03g00350/ostta04g00860/ostta06g00700/ostta09g03765/ostta10g01470/ostta11g02780/ostta15g02520	9
GO:0032787	monocarboxylic acid metabolic process	18/171	146/2937	0.00163264228448522	0.0129092645749994	0.0104712920082039	ostta01g03040/ostta01g05290/ostta02g01840/ostta03g00350/ostta04g00860/ostta04g03550/ostta06g00700/ostta08g01180/ostta09g03060/ostta09g03765/ostta10g01470/ostta10g02580/ostta11g02780/ostta14g02420/ostta15g02520/ostta15g02900/ostta17g02010/ostta18g01890	18
GO:0006694	steroid biosynthetic process	7/171	32/2937	0.00195221798583652	0.0150853207996458	0.0122363902461524	ostta02g02510/ostta04g02080/ostta04g04690/ostta08g01180/ostta11g00050/ostta12g01280/ostta16g01910	7
GO:0046034	ATP metabolic process	10/171	60/2937	0.00204172800288256	0.0154263893551127	0.0125130464738066	ostta01g03040/ostta01g05290/ostta03g00350/ostta04g00860/ostta06g00700/ostta07g01350/ostta09g03765/ostta10g01470/ostta11g02780/ostta15g02520	10
GO:0005982	starch metabolic process	7/171	33/2937	0.00235835701547392	0.0169829882062008	0.013775674644039	ostta02g03360/ostta07g03070/ostta11g02780/ostta13g01180/ostta15g02520/ostta16g01560/ostta20g00490	7
GO:0006098	pentose-phosphate shunt	6/171	25/2937	0.00249749826561777	0.0169829882062008	0.013775674644039	ostta01g03040/ostta03g00350/ostta05g04130/ostta10g01470/ostta11g02780/ostta15g02520	6
GO:0006739	NADP metabolic process	6/171	25/2937	0.00249749826561777	0.0169829882062008	0.013775674644039	ostta01g03040/ostta03g00350/ostta05g04130/ostta10g01470/ostta11g02780/ostta15g02520	6
GO:0006740	NADPH regeneration	6/171	25/2937	0.00249749826561777	0.0169829882062008	0.013775674644039	ostta01g03040/ostta03g00350/ostta05g04130/ostta10g01470/ostta11g02780/ostta15g02520	6
GO:0051156	glucose 6-phosphate metabolic process	6/171	25/2937	0.00249749826561777	0.0169829882062008	0.013775674644039	ostta01g03040/ostta03g00350/ostta05g04130/ostta10g01470/ostta11g02780/ostta15g02520	6
GO:0009250	glucan biosynthetic process	4/171	11/2937	0.00265128734876533	0.0176752489917689	0.0143371988725803	ostta07g03070/ostta11g02780/ostta13g01180/ostta20g00490	4
GO:0006073	cellular glucan metabolic process	7/171	34/2937	0.00282671599746317	0.0181336497950467	0.0147090286263227	ostta02g03360/ostta07g03070/ostta11g02780/ostta13g01180/ostta15g02520/ostta16g01560/ostta20g00490	7
GO:0044042	glucan metabolic process	7/171	34/2937	0.00282671599746317	0.0181336497950467	0.0147090286263227	ostta02g03360/ostta07g03070/ostta11g02780/ostta13g01180/ostta15g02520/ostta16g01560/ostta20g00490	7
GO:0016114	terpenoid biosynthetic process	5/171	18/2937	0.00290617387592978	0.0182981318114097	0.0148424474755088	ostta04g02080/ostta11g00050/ostta16g00590/ostta16g00670/ostta16g01910	5
GO:0005996	monosaccharide metabolic process	9/171	53/2937	0.00298583680636091	0.0184579002575038	0.0149720429333313	ostta01g01560/ostta01g03040/ostta03g00350/ostta09g00500/ostta10g01470/ostta10g03420/ostta11g02780/ostta13g02030/ostta15g02520	9
GO:0009144	purine nucleoside triphosphate metabolic process	10/171	64/2937	0.00334977159681909	0.0196365921192843	0.0159281335456733	ostta01g03040/ostta01g05290/ostta03g00350/ostta04g00860/ostta06g00700/ostta07g01350/ostta09g03765/ostta10g01470/ostta11g02780/ostta15g02520	10
GO:0009199	ribonucleoside triphosphate metabolic process	10/171	64/2937	0.00334977159681909	0.0196365921192843	0.0159281335456733	ostta01g03040/ostta01g05290/ostta03g00350/ostta04g00860/ostta06g00700/ostta07g01350/ostta09g03765/ostta10g01470/ostta11g02780/ostta15g02520	10
GO:0009205	purine ribonucleoside triphosphate metabolic process	10/171	64/2937	0.00334977159681909	0.0196365921192843	0.0159281335456733	ostta01g03040/ostta01g05290/ostta03g00350/ostta04g00860/ostta06g00700/ostta07g01350/ostta09g03765/ostta10g01470/ostta11g02780/ostta15g02520	10
GO:0009141	nucleoside triphosphate metabolic process	10/171	65/2937	0.0037635040578042	0.0216879894856513	0.0175921153103426	ostta01g03040/ostta01g05290/ostta03g00350/ostta04g00860/ostta06g00700/ostta07g01350/ostta09g03765/ostta10g01470/ostta11g02780/ostta15g02520	10
GO:0008610	lipid biosynthetic process	15/171	126/2937	0.00558840927382453	0.0316676525516724	0.0256870742060005	ostta02g01840/ostta02g02510/ostta03g05590/ostta04g02080/ostta04g04690/ostta07g03340/ostta08g01180/ostta09g03060/ostta10g02580/ostta11g00050/ostta12g01280/ostta16g00590/ostta16g00670/ostta16g01910/ostta17g02010	15
GO:0046496	nicotinamide nucleotide metabolic process	6/171	30/2937	0.00656984089264555	0.0366187853032703	0.0297031633110118	ostta01g03040/ostta03g00350/ostta05g04130/ostta10g01470/ostta11g02780/ostta15g02520	6
GO:0044264	cellular polysaccharide metabolic process	7/171	40/2937	0.00729073720771105	0.0399814621068025	0.0324307835045891	ostta02g03360/ostta07g03070/ostta11g02780/ostta13g01180/ostta15g02520/ostta16g01560/ostta20g00490	7
