ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0016192	vesicle-mediated transport	21/351	56/2435	1.2890356523132e-05	0.000360929982647695	0.000331818746863397	ostta01g04275/ostta02g01890/ostta02g04320/ostta03g03250/ostta04g01570/ostta04g04265/ostta08g01550/ostta08g03320/ostta09g01700/ostta09g02670/ostta09g02740/ostta09g03760/ostta11g00970/ostta11g01540/ostta11g02460/ostta12g03110/ostta13g02600/ostta14g02870/ostta17g00065/ostta17g00980/ostta20g00710	21
GO:0050896	response to stimulus	40/351	148/2435	2.52505309100789e-05	0.000648096960025358	0.000595823931123792	ostta01g01270/ostta01g02780/ostta01g04740/ostta02g01170/ostta03g01890/ostta03g02630/ostta03g05120/ostta04g01060/ostta04g01080/ostta04g02050/ostta04g04970/ostta05g01990/ostta06g01360/ostta06g02160/ostta06g02640/ostta06g03990/ostta07g00020/ostta07g04350/ostta08g02290/ostta08g03260/ostta08g04240/ostta09g01590/ostta09g02470/ostta10g00640/ostta10g02080/ostta10g02100/ostta11g00630/ostta11g01690/ostta12g01670/ostta12g02770/ostta13g00820/ostta13g01820/ostta13g02280/ostta14g00420/ostta14g02950/ostta15g01410/ostta16g00515/ostta16g01940/ostta18g00830/ostta20g00860	40
GO:0015980	energy derivation by oxidation of organic compounds	9/351	16/2435	0.000109216114046228	0.00252338708834268	0.00231986031019884	ostta02g04820/ostta03g00870/ostta04g03940/ostta06g03120/ostta08g02280/ostta09g02410/ostta12g00320/ostta15g00485/ostta15g00650	9
GO:0048193	Golgi vesicle transport	8/351	13/2435	0.000114699413106486	0.00252338708834268	0.00231986031019884	ostta01g04275/ostta03g03250/ostta04g04265/ostta08g03320/ostta09g02670/ostta09g03760/ostta11g00970/ostta11g02460	8
GO:0051276	chromosome organization	16/351	43/2435	0.000159423665872707	0.00327349927258625	0.0030094713066497	ostta01g03890/ostta01g05630/ostta03g03780/ostta03g04030/ostta04g00490/ostta04g02380/ostta05g00500/ostta05g00870/ostta05g02940/ostta05g03330/ostta06g03630/ostta07g02520/ostta07g04290/ostta09g02150/ostta13g01120/ostta17g01610	16
GO:0090304	nucleic acid metabolic process	86/351	428/2435	0.000240679220721642	0.00463307499889161	0.00425938884040274	ostta01g00090/ostta01g01270/ostta01g02580/ostta01g03970/ostta01g04740/ostta01g05160/ostta01g05200/ostta01g06330/ostta02g01170/ostta02g01245/ostta02g01247/ostta02g02610/ostta02g03430/ostta02g03440/ostta02g05080/ostta03g01680/ostta03g02630/ostta03g03780/ostta03g04030/ostta03g05120/ostta03g05810/ostta04g00450/ostta04g00480/ostta04g01490/ostta04g02050/ostta04g03490/ostta04g04640/ostta04g04970/ostta04g05230/ostta05g00150/ostta05g00330/ostta05g00500/ostta05g00600/ostta05g01680/ostta05g02940/ostta05g03330/ostta05g04200/ostta06g02590/ostta06g02640/ostta06g02890/ostta06g03060/ostta06g03990/ostta07g00020/ostta07g00720/ostta07g02610/ostta07g03620/ostta07g03920/ostta08g00710/ostta08g02290/ostta08g03260/ostta08g03680/ostta09g02150/ostta09g02275/ostta09g02470/ostta10g00640/ostta10g01190/ostta10g02080/ostta10g02100/ostta11g00630/ostta11g00910/ostta11g00940/ostta11g01400/ostta11g01690/ostta11g01760/ostta11g01840/ostta12g00110/ostta12g01020/ostta12g01670/ostta12g02485/ostta13g01280/ostta13g01820/ostta13g02040/ostta13g02280/ostta14g00420/ostta14g01050/ostta14g02950/ostta15g01090/ostta15g02820/ostta16g00515/ostta16g01940/ostta16g01980/ostta17g00210/ostta17g01610/ostta18g00830/ostta18g01440/ostta20g00860	86
GO:0006996	organelle organization	21/351	67/2435	0.000267104197906723	0.00483929958560416	0.00444898013850827	ostta01g03890/ostta01g05630/ostta02g04910/ostta03g03780/ostta03g04030/ostta04g00490/ostta04g01990/ostta04g02380/ostta04g03530/ostta05g00500/ostta05g00870/ostta05g02940/ostta05g03330/ostta06g03630/ostta07g02520/ostta07g04290/ostta09g02150/ostta13g01120/ostta13g02990/ostta17g01610/ostta20g00160	21
GO:0006298	mismatch repair	7/351	12/2435	0.000503239919767816	0.00861099418269374	0.007916464234944	ostta03g05120/ostta04g02050/ostta06g02640/ostta06g03990/ostta10g02100/ostta13g02280/ostta16g01940	7
GO:0016043	cellular component organization	27/351	100/2435	0.000572107366184042	0.00927416151498342	0.00852614301958489	ostta01g02210/ostta01g03890/ostta01g04320/ostta01g05630/ostta02g03880/ostta02g04910/ostta03g03780/ostta03g04030/ostta04g00490/ostta04g01990/ostta04g02380/ostta04g03530/ostta05g00500/ostta05g00870/ostta05g02940/ostta05g03330/ostta06g03630/ostta07g01610/ostta07g02520/ostta07g04290/ostta08g02230/ostta09g02150/ostta13g00640/ostta13g01120/ostta13g02990/ostta17g01610/ostta20g00160	27
GO:0046907	intracellular transport	26/351	97/2435	0.000816636981869198	0.0119773424007482	0.0110112956452538	ostta01g04275/ostta02g04080/ostta03g03250/ostta04g01570/ostta04g04265/ostta04g05390/ostta05g00860/ostta06g02160/ostta08g01550/ostta08g03320/ostta08g03830/ostta09g01700/ostta09g02670/ostta11g00970/ostta11g01540/ostta11g02460/ostta12g02770/ostta13g02600/ostta14g02030/ostta14g02390/ostta14g02400/ostta15g01410/ostta17g00065/ostta17g00980/ostta20g00260/ostta20g00710	26
GO:0051649	establishment of localization in cell	26/351	97/2435	0.000816636981869198	0.0119773424007482	0.0110112956452538	ostta01g04275/ostta02g04080/ostta03g03250/ostta04g01570/ostta04g04265/ostta04g05390/ostta05g00860/ostta06g02160/ostta08g01550/ostta08g03320/ostta08g03830/ostta09g01700/ostta09g02670/ostta11g00970/ostta11g01540/ostta11g02460/ostta12g02770/ostta13g02600/ostta14g02030/ostta14g02390/ostta14g02400/ostta15g01410/ostta17g00065/ostta17g00980/ostta20g00260/ostta20g00710	26
GO:0051641	cellular localization	28/351	108/2435	0.000920631334682937	0.0128888386855611	0.0118492741162541	ostta01g04275/ostta02g04080/ostta03g03250/ostta04g01570/ostta04g04265/ostta04g05390/ostta05g00860/ostta06g02160/ostta08g01550/ostta08g03320/ostta08g03830/ostta09g01700/ostta09g02670/ostta09g02740/ostta11g00970/ostta11g01540/ostta11g02460/ostta12g02770/ostta12g03110/ostta13g02600/ostta14g02030/ostta14g02390/ostta14g02400/ostta15g01410/ostta17g00065/ostta17g00980/ostta20g00260/ostta20g00710	28
GO:0006091	generation of precursor metabolites and energy	13/351	37/2435	0.00124423438414389	0.0166619213181008	0.0153180342944946	ostta02g04820/ostta03g00180/ostta03g00870/ostta03g02250/ostta04g03940/ostta06g00150/ostta06g03120/ostta08g02280/ostta09g02410/ostta12g00320/ostta15g00485/ostta15g00650/ostta16g00550	13
GO:0045333	cellular respiration	6/351	11/2435	0.00209503594234821	0.0268862945934687	0.0247177486180556	ostta02g04820/ostta06g03120/ostta08g02280/ostta09g02410/ostta15g00485/ostta15g00650	6
