ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0015994	chlorophyll metabolic process	6/186	11/2435	6.13540116453397e-05	0.00151851178822216	0.00109253196175473	ostta07g02590/ostta01g05690/ostta05g04960/ostta15g02680/ostta08g01100/ostta07g01740	6
GO:0015995	chlorophyll biosynthetic process	6/186	11/2435	6.13540116453397e-05	0.00151851178822216	0.00109253196175473	ostta07g02590/ostta01g05690/ostta05g04960/ostta15g02680/ostta08g01100/ostta07g01740	6
GO:0009142	nucleoside triphosphate biosynthetic process	10/186	37/2435	0.000299112264843514	0.00555227141615773	0.00399472301073904	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0009145	purine nucleoside triphosphate biosynthetic process	10/186	37/2435	0.000299112264843514	0.00555227141615773	0.00399472301073904	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0009201	ribonucleoside triphosphate biosynthetic process	10/186	37/2435	0.000299112264843514	0.00555227141615773	0.00399472301073904	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	10/186	37/2435	0.000299112264843514	0.00555227141615773	0.00399472301073904	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0034404	nucleobase-containing small molecule biosynthetic process	9/186	31/2435	0.00033617287727368	0.00587313791472253	0.00422557858121096	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta06g00700/ostta12g00480/ostta06g00150	9
GO:0009166	nucleotide catabolic process	7/186	20/2435	0.000446691853297836	0.00698249896997144	0.00502373663265711	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta12g00480/ostta06g00150	7
GO:1901292	nucleoside phosphate catabolic process	7/186	20/2435	0.000446691853297836	0.00698249896997144	0.00502373663265711	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta12g00480/ostta06g00150	7
GO:0072330	monocarboxylic acid biosynthetic process	10/186	39/2435	0.000476834609767601	0.00708099395504888	0.00509460135699069	ostta10g01470/ostta04g04420/ostta01g03040/ostta01g02220/ostta11g02780/ostta05g00100/ostta06g00700/ostta13g01040/ostta06g00150/ostta09g03060	10
GO:0046148	pigment biosynthetic process	6/186	16/2435	0.000768028800780818	0.00892948658636939	0.00642454643640966	ostta07g02590/ostta01g05690/ostta05g04960/ostta15g02680/ostta08g01100/ostta07g01740	6
GO:0034655	nucleobase-containing compound catabolic process	7/186	22/2435	0.000861353402878081	0.00892948658636939	0.00642454643640966	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta12g00480/ostta06g00150	7
GO:0046434	organophosphate catabolic process	7/186	22/2435	0.000861353402878081	0.00892948658636939	0.00642454643640966	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta12g00480/ostta06g00150	7
GO:0009144	purine nucleoside triphosphate metabolic process	10/186	42/2435	0.000901139203691846	0.00892948658636939	0.00642454643640966	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0009199	ribonucleoside triphosphate metabolic process	10/186	42/2435	0.000901139203691846	0.00892948658636939	0.00642454643640966	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0009205	purine ribonucleoside triphosphate metabolic process	10/186	42/2435	0.000901139203691846	0.00892948658636939	0.00642454643640966	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0009141	nucleoside triphosphate metabolic process	10/186	43/2435	0.00109756283889756	0.00892948658636939	0.00642454643640966	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0006096	glycolytic process	6/186	17/2435	0.00111242762187093	0.00892948658636939	0.00642454643640966	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	6
GO:0006165	nucleoside diphosphate phosphorylation	6/186	17/2435	0.00111242762187093	0.00892948658636939	0.00642454643640966	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	6
GO:0006757	ATP generation from ADP	6/186	17/2435	0.00111242762187093	0.00892948658636939	0.00642454643640966	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	6
GO:0009135	purine nucleoside diphosphate metabolic process	6/186	17/2435	0.00111242762187093	0.00892948658636939	0.00642454643640966	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	6
GO:0009179	purine ribonucleoside diphosphate metabolic process	6/186	17/2435	0.00111242762187093	0.00892948658636939	0.00642454643640966	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	6
GO:0009185	ribonucleoside diphosphate metabolic process	6/186	17/2435	0.00111242762187093	0.00892948658636939	0.00642454643640966	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	6
GO:0042440	pigment metabolic process	6/186	17/2435	0.00111242762187093	0.00892948658636939	0.00642454643640966	ostta07g02590/ostta01g05690/ostta05g04960/ostta15g02680/ostta08g01100/ostta07g01740	6
GO:0042866	pyruvate biosynthetic process	6/186	17/2435	0.00111242762187093	0.00892948658636939	0.00642454643640966	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	6
GO:0046031	ADP metabolic process	6/186	17/2435	0.00111242762187093	0.00892948658636939	0.00642454643640966	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	6
GO:0046939	nucleotide phosphorylation	6/186	17/2435	0.00111242762187093	0.00892948658636939	0.00642454643640966	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	6
GO:0019439	aromatic compound catabolic process	7/186	23/2435	0.00115933057611222	0.00906108371329813	0.0065192273393568	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta12g00480/ostta06g00150	7
GO:0009152	purine ribonucleotide biosynthetic process	10/186	44/2435	0.00132770270894825	0.010110966783529	0.00727459244039122	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0016051	carbohydrate biosynthetic process	7/186	24/2435	0.00153255781345813	0.0110216343350805	0.00792979539259731	ostta07g03070/ostta06g02940/ostta03g00870/ostta07g01740/ostta11g02780/ostta13g01180/ostta20g00490	7
GO:0009260	ribonucleotide biosynthetic process	10/186	45/2435	0.00159572483639212	0.0110216343350805	0.00792979539259731	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0032787	monocarboxylic acid metabolic process	10/186	45/2435	0.00159572483639212	0.0110216343350805	0.00792979539259731	ostta10g01470/ostta04g04420/ostta01g03040/ostta01g02220/ostta11g02780/ostta05g00100/ostta06g00700/ostta13g01040/ostta06g00150/ostta09g03060	10
GO:0046390	ribose phosphate biosynthetic process	10/186	45/2435	0.00159572483639212	0.0110216343350805	0.00792979539259731	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0006164	purine nucleotide biosynthetic process	10/186	46/2435	0.00190608100279417	0.0123463103905928	0.00888286730210998	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0006720	isoprenoid metabolic process	5/186	13/2435	0.00191222315813895	0.0123463103905928	0.00888286730210998	ostta11g00050/ostta03g02390/ostta16g01910/ostta12g01280/ostta09g00960	5
GO:0008299	isoprenoid biosynthetic process	5/186	13/2435	0.00191222315813895	0.0123463103905928	0.00888286730210998	ostta11g00050/ostta03g02390/ostta16g01910/ostta12g01280/ostta09g00960	5
GO:0006090	pyruvate metabolic process	6/186	19/2435	0.00214270347341018	0.0132579777417255	0.00953878958557601	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	6
GO:0009132	nucleoside diphosphate metabolic process	6/186	19/2435	0.00214270347341018	0.0132579777417255	0.00953878958557601	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	6
GO:0044270	cellular nitrogen compound catabolic process	7/186	26/2435	0.00255439681770216	0.0154827725481131	0.0111394748441147	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta12g00480/ostta06g00150	7
GO:0006754	ATP biosynthetic process	8/186	33/2435	0.0026231662458444	0.0155816075003157	0.0112105841664508	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	8
GO:0000271	polysaccharide biosynthetic process	5/186	14/2435	0.00279236041473901	0.0159486739072593	0.0114746794370854	ostta07g03070/ostta06g02940/ostta03g00870/ostta13g01180/ostta20g00490	5
GO:0033692	cellular polysaccharide biosynthetic process	5/186	14/2435	0.00279236041473901	0.0159486739072593	0.0114746794370854	ostta07g03070/ostta06g02940/ostta03g00870/ostta13g01180/ostta20g00490	5
GO:0008610	lipid biosynthetic process	11/186	57/2435	0.00313939912943727	0.0171288671335063	0.0123237994970823	ostta11g00050/ostta03g02390/ostta04g02080/ostta01g02220/ostta16g01910/ostta05g00100/ostta13g01040/ostta07g02580/ostta12g01280/ostta09g03060/ostta09g00960	11
GO:0072522	purine-containing compound biosynthetic process	10/186	49/2435	0.00313982778450332	0.0171288671335063	0.0123237994970823	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0046700	heterocycle catabolic process	7/186	27/2435	0.00322968538544226	0.0171288671335063	0.0123237994970823	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta12g00480/ostta06g00150	7
GO:1901361	organic cyclic compound catabolic process	7/186	27/2435	0.00322968538544226	0.0171288671335063	0.0123237994970823	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta12g00480/ostta06g00150	7
GO:0016052	carbohydrate catabolic process	6/186	21/2435	0.00376648034838907	0.0196253449731852	0.014119954029972	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	6
GO:0044264	cellular polysaccharide metabolic process	5/186	15/2435	0.00393243081403592	0.020136757789115	0.0144879029990797	ostta07g03070/ostta06g02940/ostta03g00870/ostta13g01180/ostta20g00490	5
GO:0019359	nicotinamide nucleotide biosynthetic process	6/186	22/2435	0.0048559029529557	0.0236426750332433	0.0170103244081106	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	6
GO:0019363	pyridine nucleotide biosynthetic process	6/186	22/2435	0.0048559029529557	0.0236426750332433	0.0170103244081106	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	6
GO:0072525	pyridine-containing compound biosynthetic process	6/186	22/2435	0.0048559029529557	0.0236426750332433	0.0170103244081106	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	6
GO:0009150	purine ribonucleotide metabolic process	10/186	53/2435	0.00569425733568985	0.0272773294951594	0.0196253690856543	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0009165	nucleotide biosynthetic process	11/186	62/2435	0.00616956117280702	0.029085074100376	0.0209259969603981	ostta10g01470/ostta11g01620/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	11
GO:0009259	ribonucleotide metabolic process	10/186	54/2435	0.00653492626364799	0.0303261421922414	0.0218189149921142	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0046034	ATP metabolic process	8/186	38/2435	0.00663718042874873	0.030326809035975	0.0218193947698136	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	8
GO:0005976	polysaccharide metabolic process	5/186	17/2435	0.00714511525870076	0.0321530186641534	0.0231333077753789	ostta07g03070/ostta06g02940/ostta03g00870/ostta13g01180/ostta20g00490	5
GO:0006163	purine nucleotide metabolic process	10/186	55/2435	0.00746915977199626	0.0331095589892969	0.0238215150622976	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:1901293	nucleoside phosphate biosynthetic process	11/186	64/2435	0.00788735201073968	0.034449169811613	0.0247853321699714	ostta10g01470/ostta11g01620/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	11
GO:0034654	nucleobase-containing compound biosynthetic process	22/186	170/2435	0.0083062930345232	0.0357531743659912	0.0257235314417728	ostta10g01470/ostta11g01620/ostta08g02940/ostta04g04420/ostta13g02040/ostta10g02850/ostta01g03040/ostta04g03490/ostta11g02780/ostta10g01190/ostta05g01370/ostta15g00150/ostta09g01080/ostta06g00700/ostta02g03440/ostta10g02290/ostta12g00480/ostta06g00150/ostta15g01060/ostta09g02190/ostta02g03030/ostta03g01100	22
GO:0006260	DNA replication	9/186	48/2435	0.00896862267563747	0.0377347785831609	0.0271492470401618	ostta11g01760/ostta13g02040/ostta07g02610/ostta15g01090/ostta12g01020/ostta09g03880/ostta10g00640/ostta12g02485/ostta11g01600	9
GO:0009127	purine nucleoside monophosphate biosynthetic process	8/186	40/2435	0.0091478251110693	0.0377347785831609	0.0271492470401618	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	8
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	8/186	40/2435	0.0091478251110693	0.0377347785831609	0.0271492470401618	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	8
GO:0034637	cellular carbohydrate biosynthetic process	5/186	18/2435	0.00929169575173194	0.0378032005241697	0.0271984749473912	ostta07g03070/ostta06g02940/ostta03g00870/ostta13g01180/ostta20g00490	5
GO:0009156	ribonucleoside monophosphate biosynthetic process	8/186	41/2435	0.0106411925216361	0.0427085699854855	0.0307277678789777	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	8
GO:0072521	purine-containing compound metabolic process	10/186	58/2435	0.0108998905693373	0.0431635666545756	0.0310551268150943	ostta10g01470/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	10
GO:0009124	nucleoside monophosphate biosynthetic process	8/186	42/2435	0.0123081219709268	0.0479160596104771	0.0344744288531875	ostta10g01470/ostta04g04420/ostta01g03040/ostta11g02780/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	8
GO:0044255	cellular lipid metabolic process	11/186	68/2435	0.0124226821212348	0.0479160596104771	0.0344744288531875	ostta11g00050/ostta03g02390/ostta14g02390/ostta01g02220/ostta16g01910/ostta05g00100/ostta13g01040/ostta07g02580/ostta12g01280/ostta09g03060/ostta09g00960	11
